0.000770002	9.34939e-10	-4980.93	-273.652	4980.93	273.652	273.652	-4980.93	-273.652	4980.93	
0.000775603	9.68493e-10	-4980.65	-275.645	4980.65	275.645	275.645	-4980.65	-275.645	4980.65	
0.000781203	1.00216e-09	-4980.37	-277.637	4980.37	277.637	277.637	-4980.37	-277.637	4980.37	
0.000786803	1.03684e-09	-4980.09	-279.629	4980.09	279.629	279.629	-4980.09	-279.629	4980.09	
0.000792403	1.07229e-09	-4979.8	-281.621	4979.8	281.621	281.621	-4979.8	-281.621	4979.8	
0.000798003	1.10808e-09	-4979.52	-283.613	4979.52	283.613	283.613	-4979.52	-283.613	4979.52	
0.000803603	1.1444e-09	-4979.23	-285.605	4979.23	285.605	285.605	-4979.23	-285.605	4979.23	
0.000809203	1.18055e-09	-4978.94	-287.596	4978.94	287.596	287.596	-4978.94	-287.596	4978.94	
0.000814803	1.21784e-09	-4978.65	-289.588	4978.65	289.588	289.588	-4978.65	-289.588	4978.65	
0.000820403	1.25632e-09	-4978.35	-291.579	4978.35	291.579	291.579	-4978.35	-291.579	4978.35	
0.000826003	1.29428e-09	-4978.06	-293.571	4978.06	293.571	293.571	-4978.06	-293.571	4978.06	
0.000831603	1.33387e-09	-4977.76	-295.562	4977.76	295.562	295.562	-4977.76	-295.562	4977.76	
0.000837203	1.37405e-09	-4977.46	-297.553	4977.46	297.553	297.553	-4977.46	-297.553	4977.46	
0.000842803	1.41495e-09	-4977.16	-299.544	4977.16	299.544	299.544	-4977.16	-299.544	4977.16	
0.000848403	1.45637e-09	-4976.85	-301.535	4976.85	301.535	301.535	-4976.86	-301.535	4976.85	
0.000854003	1.49757e-09	-4976.55	-303.525	4976.55	303.525	303.525	-4976.55	-303.525	4976.55	
0.000859603	1.5398e-09	-4976.24	-305.516	4976.24	305.516	305.516	-4976.24	-305.516	4976.24	
0.000865203	1.58304e-09	-4975.93	-307.506	4975.93	307.506	307.507	-4975.93	-307.506	4975.93	
0.000870803	1.62673e-09	-4975.62	-309.497	4975.62	309.497	309.497	-4975.62	-309.497	4975.62	
0.000876403	1.67068e-09	-4975.31	-311.487	4975.31	311.487	311.487	-4975.31	-311.487	4975.31	
